Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,PCT_SE_A01001_002,PCT_SE_A01001_003,PCT_SE_A01001_004,PCT_SE_A01001_005,PCT_SE_A01001_006,PCT_SE_A01001_007,PCT_SE_A01001_008,PCT_SE_A01001_009,PCT_SE_A01001_010,PCT_SE_A01001_011,PCT_SE_A01001_012,PCT_SE_A01001_013
"110010089042","Block Group 2, Census Tract 89.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000648",,,,,"11","001",,,"008904","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010089042","Block Group 2",,,,1673,105,133,31,64,75,408,129,452,150,105,21,0,6.28,7.95,1.85,3.83,4.48,24.39,7.71,27.02,8.97,6.28,1.26,0
"110010089043","Block Group 3, Census Tract 89.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000649",,,,,"11","001",,,"008904","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010089043","Block Group 3",,,,1205,80,163,62,26,53,222,178,166,126,99,30,0,6.64,13.53,5.15,2.16,4.4,18.42,14.77,13.78,10.46,8.22,2.49,0
"110010090001","Block Group 1, Census Tract 90, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000650",,,,,"11","001",,,"009000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010090001","Block Group 1",,,,1439,18,56,32,19,9,77,398,59,203,236,314,18,1.25,3.89,2.22,1.32,0.63,5.35,27.66,4.1,14.11,16.4,21.82,1.25
"110010090002","Block Group 2, Census Tract 90, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000651",,,,,"11","001",,,"009000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010090002","Block Group 2",,,,1284,181,103,0,0,35,46,299,164,155,225,62,14,14.1,8.02,0,0,2.73,3.58,23.29,12.77,12.07,17.52,4.83,1.09
"110010090003","Block Group 3, Census Tract 90, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000652",,,,,"11","001",,,"009000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010090003","Block Group 3",,,,843,14,100,60,0,0,88,129,0,107,111,145,89,1.66,11.86,7.12,0,0,10.44,15.3,0,12.69,13.17,17.2,10.56
"110010091021","Block Group 1, Census Tract 91.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000653",,,,,"11","001",,,"009102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010091021","Block Group 1",,,,1390,277,81,0,58,74,153,192,141,292,104,0,18,19.93,5.83,0,4.17,5.32,11.01,13.81,10.14,21.01,7.48,0,1.29
"110010091022","Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000654",,,,,"11","001",,,"009102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010091022","Block Group 2",,,,958,19,32,109,58,22,161,78,163,128,139,23,26,1.98,3.34,11.38,6.05,2.3,16.81,8.14,17.01,13.36,14.51,2.4,2.71
"110010091023","Block Group 3, Census Tract 91.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000655",,,,,"11","001",,,"009102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010091023","Block Group 3",,,,1868,222,173,144,42,206,367,265,188,123,90,39,9,11.88,9.26,7.71,2.25,11.03,19.65,14.19,10.06,6.58,4.82,2.09,0.48
"110010091024","Block Group 4, Census Tract 91.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000656",,,,,"11","001",,,"009102","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010091024","Block Group 4",,,,604,0,0,0,0,177,247,49,30,53,48,0,0,0,0,0,0,29.3,40.89,8.11,4.97,8.77,7.95,0,0
"110010092011","Block Group 1, Census Tract 92.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000657",,,,,"11","001",,,"009201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010092011","Block Group 1",,,,873,85,36,135,5,133,203,60,39,130,5,36,6,9.74,4.12,15.46,0.57,15.23,23.25,6.87,4.47,14.89,0.57,4.12,0.69
"110010092012","Block Group 2, Census Tract 92.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000658",,,,,"11","001",,,"009201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010092012","Block Group 2",,,,2226,213,86,33,40,557,298,479,196,154,118,22,30,9.57,3.86,1.48,1.8,25.02,13.39,21.52,8.81,6.92,5.3,0.99,1.35
"110010092031","Block Group 1, Census Tract 92.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000659",,,,,"11","001",,,"009203","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010092031","Block Group 1",,,,1222,155,55,87,10,189,228,199,97,86,77,39,0,12.68,4.5,7.12,0.82,15.47,18.66,16.28,7.94,7.04,6.3,3.19,0
"110010092032","Block Group 2, Census Tract 92.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000660",,,,,"11","001",,,"009203","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010092032","Block Group 2",,,,1873,50,81,15,0,185,461,493,143,304,69,55,17,2.67,4.32,0.8,0,9.88,24.61,26.32,7.63,16.23,3.68,2.94,0.91
"110010092041","Block Group 1, Census Tract 92.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000661",,,,,"11","001",,,"009204","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010092041","Block Group 1",,,,839,114,5,64,0,68,150,209,57,69,94,9,0,13.59,0.6,7.63,0,8.1,17.88,24.91,6.79,8.22,11.2,1.07,0
"110010092042","Block Group 2, Census Tract 92.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000662",,,,,"11","001",,,"009204","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010092042","Block Group 2",,,,2410,229,285,322,43,89,535,234,73,124,233,213,30,9.5,11.83,13.36,1.78,3.69,22.2,9.71,3.03,5.15,9.67,8.84,1.24
"110010093011","Block Group 1, Census Tract 93.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000663",,,,,"11","001",,,"009301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010093011","Block Group 1",,,,902,38,121,1,0,26,184,248,44,108,42,80,10,4.21,13.41,0.11,0,2.88,20.4,27.49,4.88,11.97,4.66,8.87,1.11
"110010093012","Block Group 2, Census Tract 93.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000664",,,,,"11","001",,,"009301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010093012","Block Group 2",,,,1241,108,27,20,0,222,208,164,36,406,47,3,0,8.7,2.18,1.61,0,17.89,16.76,13.22,2.9,32.72,3.79,0.24,0
"110010093013","Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000665",,,,,"11","001",,,"009301","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010093013","Block Group 3",,,,500,21,0,40,10,5,73,29,203,68,43,8,0,4.2,0,8,2,1,14.6,5.8,40.6,13.6,8.6,1.6,0
"110010093014","Block Group 4, Census Tract 93.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000666",,,,,"11","001",,,"009301","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010093014","Block Group 4",,,,886,32,4,73,54,7,95,70,221,87,163,63,17,3.61,0.45,8.24,6.09,0.79,10.72,7.9,24.94,9.82,18.4,7.11,1.92
"110010093021","Block Group 1, Census Tract 93.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000667",,,,,"11","001",,,"009302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010093021","Block Group 1",,,,1629,85,44,121,0,127,400,308,273,143,79,18,31,5.22,2.7,7.43,0,7.8,24.55,18.91,16.76,8.78,4.85,1.1,1.9
"110010094001","Block Group 1, Census Tract 94, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000668",,,,,"11","001",,,"009400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010094001","Block Group 1",,,,734,78,78,23,16,18,10,117,133,115,60,78,8,10.63,10.63,3.13,2.18,2.45,1.36,15.94,18.12,15.67,8.17,10.63,1.09
"110010094002","Block Group 2, Census Tract 94, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000669",,,,,"11","001",,,"009400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010094002","Block Group 2",,,,1455,44,90,128,30,63,262,250,176,197,168,22,25,3.02,6.19,8.8,2.06,4.33,18.01,17.18,12.1,13.54,11.55,1.51,1.72
"110010094003","Block Group 3, Census Tract 94, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000670",,,,,"11","001",,,"009400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010094003","Block Group 3",,,,1222,79,26,35,31,31,240,141,192,114,219,77,37,6.46,2.13,2.86,2.54,2.54,19.64,11.54,15.71,9.33,17.92,6.3,3.03
"110010094004","Block Group 4, Census Tract 94, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000671",,,,,"11","001",,,"009400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010094004","Block Group 4",,,,1521,249,138,78,0,58,223,368,181,68,122,13,23,16.37,9.07,5.13,0,3.81,14.66,24.19,11.9,4.47,8.02,0.85,1.51
"110010095031","Block Group 1, Census Tract 95.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000672",,,,,"11","001",,,"009503","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095031","Block Group 1",,,,1592,87,202,109,31,106,179,233,178,100,218,86,63,5.46,12.69,6.85,1.95,6.66,11.24,14.64,11.18,6.28,13.69,5.4,3.96
"110010095032","Block Group 2, Census Tract 95.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000673",,,,,"11","001",,,"009503","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095032","Block Group 2",,,,702,20,77,28,0,78,77,94,19,95,131,83,0,2.85,10.97,3.99,0,11.11,10.97,13.39,2.71,13.53,18.66,11.82,0
"110010095033","Block Group 3, Census Tract 95.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000674",,,,,"11","001",,,"009503","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095033","Block Group 3",,,,711,86,58,23,0,106,21,181,36,98,76,26,0,12.1,8.16,3.23,0,14.91,2.95,25.46,5.06,13.78,10.69,3.66,0
"110010095041","Block Group 1, Census Tract 95.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000675",,,,,"11","001",,,"009504","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095041","Block Group 1",,,,1782,124,62,82,24,26,450,412,75,194,257,29,47,6.96,3.48,4.6,1.35,1.46,25.25,23.12,4.21,10.89,14.42,1.63,2.64
"110010095042","Block Group 2, Census Tract 95.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000676",,,,,"11","001",,,"009504","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095042","Block Group 2",,,,1410,38,9,26,19,129,207,119,161,300,146,145,111,2.7,0.64,1.84,1.35,9.15,14.68,8.44,11.42,21.28,10.35,10.28,7.87
"110010095051","Block Group 1, Census Tract 95.05, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000677",,,,,"11","001",,,"009505","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095051","Block Group 1",,,,915,0,57,85,74,30,117,102,88,91,87,98,86,0,6.23,9.29,8.09,3.28,12.79,11.15,9.62,9.95,9.51,10.71,9.4
"110010095052","Block Group 2, Census Tract 95.05, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000678",,,,,"11","001",,,"009505","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095052","Block Group 2",,,,1248,14,105,201,79,53,50,257,267,104,46,38,34,1.12,8.41,16.11,6.33,4.25,4.01,20.59,21.39,8.33,3.69,3.04,2.72
"110010095053","Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000679",,,,,"11","001",,,"009505","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095053","Block Group 3",,,,2014,38,75,0,75,25,940,250,148,268,109,48,38,1.89,3.72,0,3.72,1.24,46.67,12.41,7.35,13.31,5.41,2.38,1.89
"110010095071","Block Group 1, Census Tract 95.07, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000680",,,,,"11","001",,,"009507","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095071","Block Group 1",,,,1685,153,71,133,19,49,326,176,263,215,60,180,40,9.08,4.21,7.89,1.13,2.91,19.35,10.45,15.61,12.76,3.56,10.68,2.37
"110010095081","Block Group 1, Census Tract 95.08, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000681",,,,,"11","001",,,"009508","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095081","Block Group 1",,,,2195,106,154,179,280,17,213,336,217,254,216,122,101,4.83,7.02,8.15,12.76,0.77,9.7,15.31,9.89,11.57,9.84,5.56,4.6
"110010095082","Block Group 2, Census Tract 95.08, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000682",,,,,"11","001",,,"009508","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095082","Block Group 2",,,,916,33,32,101,21,75,253,81,110,55,78,63,14,3.6,3.49,11.03,2.29,8.19,27.62,8.84,12.01,6,8.52,6.88,1.53
"110010095083","Block Group 3, Census Tract 95.08, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000683",,,,,"11","001",,,"009508","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095083","Block Group 3",,,,340,0,2,1,0,8,174,23,76,17,39,0,0,0,0.59,0.29,0,2.35,51.18,6.76,22.35,5,11.47,0,0
"110010095084","Block Group 4, Census Tract 95.08, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000684",,,,,"11","001",,,"009508","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095084","Block Group 4",,,,521,35,39,27,0,3,123,99,46,52,37,26,34,6.72,7.49,5.18,0,0.58,23.61,19,8.83,9.98,7.1,4.99,6.53
"110010095091","Block Group 1, Census Tract 95.09, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000685",,,,,"11","001",,,"009509","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095091","Block Group 1",,,,1258,37,0,119,25,111,140,258,172,119,124,94,59,2.94,0,9.46,1.99,8.82,11.13,20.51,13.67,9.46,9.86,7.47,4.69
"110010095092","Block Group 2, Census Tract 95.09, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000686",,,,,"11","001",,,"009509","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095092","Block Group 2",,,,1013,117,48,12,22,64,150,88,230,105,56,64,57,11.55,4.74,1.18,2.17,6.32,14.81,8.69,22.7,10.37,5.53,6.32,5.63
"110010095093","Block Group 3, Census Tract 95.09, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000687",,,,,"11","001",,,"009509","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095093","Block Group 3",,,,934,135,52,16,0,34,240,64,74,146,24,109,40,14.45,5.57,1.71,0,3.64,25.7,6.85,7.92,15.63,2.57,11.67,4.28
"110010095101","Block Group 1, Census Tract 95.10, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000688",,,,,"11","001",,,"009510","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095101","Block Group 1",,,,2247,40,173,213,224,245,328,350,309,158,109,60,38,1.78,7.7,9.48,9.97,10.9,14.6,15.58,13.75,7.03,4.85,2.67,1.69
"110010095102","Block Group 2, Census Tract 95.10, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000689",,,,,"11","001",,,"009510","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095102","Block Group 2",,,,704,227,33,32,0,0,83,121,17,112,34,45,0,32.24,4.69,4.55,0,0,11.79,17.19,2.41,15.91,4.83,6.39,0
"110010095103","Block Group 3, Census Tract 95.10, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000690",,,,,"11","001",,,"009510","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095103","Block Group 3",,,,1902,286,262,67,8,111,497,56,238,86,176,115,0,15.04,13.77,3.52,0.42,5.84,26.13,2.94,12.51,4.52,9.25,6.05,0
"110010095111","Block Group 1, Census Tract 95.11, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000691",,,,,"11","001",,,"009511","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010095111","Block Group 1",,,,2016,0,0,0,25,1794,81,12,0,56,34,0,14,0,0,0,1.24,88.99,4.02,0.6,0,2.78,1.69,0,0.69
"110010096011","Block Group 1, Census Tract 96.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000692",,,,,"11","001",,,"009601","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010096011","Block Group 1",,,,2315,190,116,283,118,329,299,206,309,274,137,37,17,8.21,5.01,12.22,5.1,14.21,12.92,8.9,13.35,11.84,5.92,1.6,0.73
"110010096021","Block Group 1, Census Tract 96.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000693",,,,,"11","001",,,"009602","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010096021","Block Group 1",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
"110010096022","Block Group 2, Census Tract 96.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000694",,,,,"11","001",,,"009602","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010096022","Block Group 2",,,,3815,484,649,159,102,236,651,584,349,320,190,91,0,12.69,17.01,4.17,2.67,6.19,17.06,15.31,9.15,8.39,4.98,2.39,0
"110010096023","Block Group 3, Census Tract 96.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000695",,,,,"11","001",,,"009602","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010096023","Block Group 3",,,,833,104,40,0,0,0,293,216,27,67,66,20,0,12.48,4.8,0,0,0,35.17,25.93,3.24,8.04,7.92,2.4,0
"110010096031","Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000696",,,,,"11","001",,,"009603","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010096031","Block Group 1",,,,1796,68,144,162,115,137,203,283,253,200,106,86,39,3.79,8.02,9.02,6.4,7.63,11.3,15.76,14.09,11.14,5.9,4.79,2.17
"110010096032","Block Group 2, Census Tract 96.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000697",,,,,"11","001",,,"009603","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010096032","Block Group 2",,,,958,37,44,12,12,42,183,64,100,219,39,114,92,3.86,4.59,1.25,1.25,4.38,19.1,6.68,10.44,22.86,4.07,11.9,9.6
"110010096033","Block Group 3, Census Tract 96.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000698",,,,,"11","001",,,"009603","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010096033","Block Group 3",,,,1148,15,46,0,12,229,175,157,106,156,196,17,39,1.31,4.01,0,1.05,19.95,15.24,13.68,9.23,13.59,17.07,1.48,3.4
"110010096041","Block Group 1, Census Tract 96.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000699",,,,,"11","001",,,"009604","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010096041","Block Group 1",,,,895,67,47,64,0,66,142,63,141,159,77,36,33,7.49,5.25,7.15,0,7.37,15.87,7.04,15.75,17.77,8.6,4.02,3.69
"110010096042","Block Group 2, Census Tract 96.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000700",,,,,"11","001",,,"009604","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010096042","Block Group 2",,,,1519,249,141,33,23,109,441,162,58,99,115,64,25,16.39,9.28,2.17,1.51,7.18,29.03,10.66,3.82,6.52,7.57,4.21,1.65
"110010097001","Block Group 1, Census Tract 97, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000701",,,,,"11","001",,,"009700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010097001","Block Group 1",,,,1061,96,93,122,19,106,110,172,101,187,19,23,13,9.05,8.77,11.5,1.79,9.99,10.37,16.21,9.52,17.62,1.79,2.17,1.23
"110010097002","Block Group 2, Census Tract 97, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000702",,,,,"11","001",,,"009700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010097002","Block Group 2",,,,1270,166,146,80,0,275,152,101,90,155,95,0,10,13.07,11.5,6.3,0,21.65,11.97,7.95,7.09,12.2,7.48,0,0.79
"110010097003","Block Group 3, Census Tract 97, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000703",,,,,"11","001",,,"009700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010097003","Block Group 3",,,,1225,0,191,29,0,59,110,43,391,69,43,25,265,0,15.59,2.37,0,4.82,8.98,3.51,31.92,5.63,3.51,2.04,21.63
"110010098011","Block Group 1, Census Tract 98.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000704",,,,,"11","001",,,"009801","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010098011","Block Group 1",,,,1816,112,82,125,60,143,208,140,199,149,463,111,24,6.17,4.52,6.88,3.3,7.87,11.45,7.71,10.96,8.2,25.5,6.11,1.32
"110010098021","Block Group 1, Census Tract 98.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000705",,,,,"11","001",,,"009802","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010098021","Block Group 1",,,,960,169,125,16,19,75,223,65,66,79,100,23,0,17.6,13.02,1.67,1.98,7.81,23.23,6.77,6.88,8.23,10.42,2.4,0
"110010098022","Block Group 2, Census Tract 98.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000706",,,,,"11","001",,,"009802","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010098022","Block Group 2",,,,953,71,47,81,6,28,122,97,131,103,158,91,18,7.45,4.93,8.5,0.63,2.94,12.8,10.18,13.75,10.81,16.58,9.55,1.89
"110010098031","Block Group 1, Census Tract 98.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000707",,,,,"11","001",,,"009803","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010098031","Block Group 1",,,,965,8,80,119,22,181,184,178,73,59,15,0,46,0.83,8.29,12.33,2.28,18.76,19.07,18.45,7.56,6.11,1.55,0,4.77
"110010098032","Block Group 2, Census Tract 98.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000708",,,,,"11","001",,,"009803","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010098032","Block Group 2",,,,1120,100,180,166,25,70,191,184,52,72,58,22,0,8.93,16.07,14.82,2.23,6.25,17.05,16.43,4.64,6.43,5.18,1.96,0
"110010098033","Block Group 3, Census Tract 98.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000709",,,,,"11","001",,,"009803","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010098033","Block Group 3",,,,1249,104,82,0,29,62,144,182,295,141,166,44,0,8.33,6.57,0,2.32,4.96,11.53,14.57,23.62,11.29,13.29,3.52,0
"110010098041","Block Group 1, Census Tract 98.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000710",,,,,"11","001",,,"009804","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010098041","Block Group 1",,,,1828,162,176,136,124,339,162,263,169,153,71,73,0,8.86,9.63,7.44,6.78,18.54,8.86,14.39,9.25,8.37,3.88,3.99,0
"110010098042","Block Group 2, Census Tract 98.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000711",,,,,"11","001",,,"009804","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010098042","Block Group 2",,,,840,50,51,67,55,148,85,126,90,118,41,9,0,5.95,6.07,7.98,6.55,17.62,10.12,15,10.71,14.05,4.88,1.07,0
"110010098071","Block Group 1, Census Tract 98.07, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000712",,,,,"11","001",,,"009807","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010098071","Block Group 1",,,,932,90,13,83,11,108,141,264,6,96,50,70,0,9.66,1.39,8.91,1.18,11.59,15.13,28.33,0.64,10.3,5.36,7.51,0
"110010098072","Block Group 2, Census Tract 98.07, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000713",,,,,"11","001",,,"009807","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010098072","Block Group 2",,,,1495,156,72,118,7,0,229,275,125,392,47,74,0,10.43,4.82,7.89,0.47,0,15.32,18.39,8.36,26.22,3.14,4.95,0
"110010098073","Block Group 3, Census Tract 98.07, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000714",,,,,"11","001",,,"009807","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010098073","Block Group 3",,,,1184,201,107,0,24,36,122,164,187,106,120,92,25,16.98,9.04,0,2.03,3.04,10.3,13.85,15.79,8.95,10.14,7.77,2.11
